GA_LH_000048	Shinji Zuga	Bøker	Arabiske & orientalske	Bøker	Bildebøker	1	Usikker	1825	1828	Sikker		Japan	Asia	Matora, Oishi	32	22.3			Tresnitt på rispapir, heftet.		Magasinet	Reol A1	Hylle 2	Høyre, i kasse			Japan ca. 1825-1828. Bind 1. Bildebok av Oishi Matora. Reproduksjon i tresnitt.	Lysten og hemmeligheten,  originalgrafikk,  1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000049_A	Imayo Tosho Otoko	Bøker	Arabiske & orientalske	Bøker	Bildebøker	1	Usikker	1830	1839	Sikker		Japan	Asia	Kunitora, Utagawa	15	22			Tresnitt på rispapir, heftet.		Magasinet	Reol A1	Hylle 2	Høyre, i kasse			Japan ca. 1830-1839. Bind 1. Bildebok i tre bind av Utagawa Kunitora. Reproduksjon i tresnitt.	Lysten og hemmeligheten, originalgrafikk, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000049_B	Imayo Tosho Otoko	Bøker	Arabiske & orientalske	Bøker	Bildebøker	1	Usikker	1830	1839	Sikker		Japan	Asia	Kunitora, Utagawa	15	22			Tresnitt på rispapir, heftet.		Magasinet	Reol A1	Hylle 2	Høyre, i kasse			Japan ca. 1830-1839. Bind 2. Bildebok i tre bind av Utagawa Kunitora. Reproduksjon i tresnitt.	Lysten og hemmeligheten, originalgrafikk, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000049_C	Imayo Tosho Otoko	Bøker	Arabiske & orientalske	Bøker	Bildebøker	1	Usikker	1830	1839	Sikker		Japan	Asia	Kunitora, Utagawa	15	22			Tresnitt på rispapir, heftet.		Magasinet	Reol A1	Hylle 2	Høyre, i kasse			Japan ca. 1830-1839. Bind 3. Bildebok i tre bind av Utagawa Kunitora. Reproduksjon i tresnitt.	Lysten og hemmeligheten, originalgrafikk, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000050	Process of wood-cut printing	Bøker	Arabiske & orientalske	Bøker	Lærebøker	1	Usikker			Sikker	Tokyo	Japan	Asia	Watanabe, S. & Hiroshige, A.	37	24			Tresnitt på papir, innbundet.		Magasinet	Reol A1	Hylle 2	Høyre, i kasse			Tokyo, ukjent år. Lærebok om tresnitt. Illustrasjoner i tresnitt av Ando Hiroshige.	Lysten og hemmeligheten, leporello, lærebøker, originalgrafikk, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000051	Mangwa	Bøker	Arabiske & orientalske	Bøker	Bildebøker		Sikker	1881		Sikker	Tokyo	Japan	Asia	Kyosai, Kawanabe 	15	22.5									IKKE merket	Korea	Tokyo: Makino Kicibee, 1881. Bildebok av Kawanabe Kyosai. Reproduksjon i tresnitt.	Lysten og hemmeligheten, manga, originalgrafikk, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000052	Fotoalbum med japanske motiver	Foto/film	Fotoalbum	Bøker	Arabiske & orientalske	0	Usikker	1900		Sikker	Kobe	Japan	Asia	Ukjent	35	27.5			Håndkolorert fotografi montert på kartong, innbundet.		Magasinet	Reol A1	Hylle 2	Høyre, i kasse			Kobe: T. Fukasawa, ca. 1900. Håndkolorerte fotografier montert i album	Lysten og hemmeligheten, 1900-1909	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000053	Bilder av bomull laget av Keiseren	Bøker	Bildebøker	Bøker	Arabiske & orientalske	3	Sikker	1700	1799	Sikker		Kina	Asia	Guan-cheng, Fang	24.8	24.3			Steintrykk på rispapir, innbundet.		Magasinet	Reol A1	Hylle 2	Høyre, i kasse			Kina 1700-tallet. Utbrettbok med illustrasjoner av guvernør i Zhi Li, Fang Guan-cheng. 	Lysten og hemmeligheten, leporello, originalgrafikk, 1700-1799	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000054	Viftebok	Bøker	Bildebøker	Bøker	Arabiske & orientalske	1	Usikker			Sikker		Kina	Asia	Ukjent	25	24			Tresnitt på papir, innbundet.		Magasinet	Reol A1	Hylle 2	Høyre, i kasse			Kina, ukjent år. 	Lysten og hemmeligheten, leporello, originalgrafikk, ARKIV	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000058	La fin du monde, filmée par l'ange N.-D.	Bøker	Artist's books			1	Sikker	1919		Sikker	Paris	Frankrike	Europa	Cendars, Blaise & Léger Fernand 	25.3	31.2			Pochoir og trykk på papir, heftet.		Magasinet	Reol A1	Hylle 1	Høyre, i eget etui, liggende			Paris: Éditions de la Sirène, 1919. Nr. 254 av 1225. Filmmanus av Blaise Cendars. Illustrasjoner og omslag i sjablongtrykk av Fernand Léger.	Lysten og hemmeligheten, ARKIV, fotocolloage, 1910-1919	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000059	Diurnes. Décopages et Photographies	Bøker	Artist's books			1	Sikker	1962		Sikker	Paris	Frankrike	Europa	Picasso, Pablo & Villers, André	30	39.7			Trykk på papir.		Magasinet	Reol A1	Hylle 1	Høyre, liggende			Paris : Berggruen, 1962. Nr. 130 av 1000. Bildeserie i décopage og fotografi av Pablo Picasso og André Villers (30 pl.) Tekst av Jacques Prévert. Ubundne sider i omslag med tilhørende futteral i papp.	Lysten og hemmeligheten, ARKIV, papirklipp, 1960-1969	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000060	Le Surréalisme en 1947	Bøker	Utstillingskataloger			1	Sikker	1947		Sikker	Paris	Frankrike	Europa	Duchamp, Marcel, & Breton, André	20.2	23.4			Trykk på papir, heftet.		Magasinet	Reol A2	Hylle 3	Midten			Paris: Pierre à Feu, Maeght, 1947. Nr. 980 av 999 eksemplarer. Katalog for utstillingen "Expoition Internationale du Surréalisme" (Paris 1947). Med 24 originale trykk av Victor Brauner, Max Ernst, Jacques Hérold, Wilfredo Lam, Joan Miró, Hans Bellmer, Marcel Jean, Maria Martins, Yves Tanguy and Dorothea Tanning, Hans Arp, Serge Brignoni, Alexander Calder, Bruno Capacci, Elizabeth van Damme, Julio de Diego, Enrico Donati, David Hare, Jacqueline Lamba, Roberto Matta, Kay Sage, Yves Tanguy & Toyen. Omslag av Marcel Duchamp. Tilhørende futteral i papp.	Lysten og hemmeligheten, originalgrafikk, 1940-1949	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000061	Le Mirivis des Naturgies	Bøker	Artist's books			0	Sikker	1962	1963	Sikker	Paris	Frankrike	Europa	Dubuffet, Jean & Martel, André	23.8	29.8			Litografi og trykk på papir, heftet.		Magasinet	Reol A2	Hylle 2	Høyre			Paris: Alexandré Loewy, 1963. Nr. 60 av 110 nummererte og signerte eksemplarer. Med originale litografier av Jean Dubuffet (14. pl.). Tekst av André Martel. Tilhørende futteral i papp.	Lysten og hemmeligheten, ARKIV, originalgrafikk, 1960-1969	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000062	Deutschland, Deutschland über alles	Bøker	Fotobøker			1	Sikker	1929		Sikker	Berlin	Tyskland	Europa	Tucholsky, Kurt	19	24			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 3	Midten			Berlin: Neuer Deutscher Verlag, 1929. Tekst av Kurt Tucholsky. Omslag og fotocollage av John Heartfield.	Lysten og hemmeligheten, fotocollage, 1920-1929	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000063	Des Canons, Des Munitions? Merci! Des Logis... s.v.p.	Bøker	Le Corbusier	Bøker	Arkitektur	1	Sikker	1938		Sikker	Boulogne	Frankrike	Europa	Corbusier, Le & Jeanneret, Pierre	28.7	23			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 3	Høyre			Boulogne, Éditions de l'Architecture d'aujourd'hui, 1938. 	Lysten og hemmeligheten, fotocollage, 1930-1939	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000064	L'Esprit Nouveau. Nr. 25-28	Bøker	Le Corbusier	Magasiner	L'Esprit Nouveau	1	Sikker	1924	1925	Sikker	Paris	Frankrike	Europa	Corbusier, Le (red.) & Ozenfant, Amédée (red.) 	17.5	25.3			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 3	Høyre			Paris: Éditions de l'Esprit nouveau, 1924-1925. Nr. 25-28. 	Lysten og hemmeligheten, ARKIV, 1920-1929	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000065	The New Vision: Aircraft	Bøker	Le Corbusier	Bøker	Fotobøker	1	Sikker	1935		Sikker	London	Storbritannia	Europa	Corbusier, Le	18.6	25			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 3	Høyre			London: The Studio Ldt., 1935. Bind 1 i serien "The New Vision".	Lysten og hemmeligheten, luftfartøy, 1930-1939	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000066	Housing the Airship	Bøker	Fotobøker	Bøker	Arkitektur	1	Sikker	1989		Sikker	London	Storbritannia	Europa	Dean, Christopher (red.)	27.8	29.5			Trykk på papir, heftet.		Magasinet	Reol A1	Hylle 1	Høyre, liggende			London: The Architectural Association, 1989. Produsert i forbindelse med en utstilling om luftskiphangarer ved The Architectural Association (London 1989).	Lysten og hemmeligheten, luftfartøy, 1980-1989	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000067	Flugradbauer. Ikaros vom Lautertal genannt.	Bøker	Kunstbøker	Bøker	Fotobøker	1	Sikker	1990		Sikker	Müsingen	Tyskland	Europa	Mesmer, Gustav	24.6	24.7			Trykk på papir, heftet.		Magasinet	Reol A1	Hylle 1	Høyre, liggende			Müsingen: LOBE-Verlag, 1990. Med tegninger og fotografier av Gustav Mesmers flygemaskiner. Redaksjon og utforming ved Gustav-Mesmer-Stiftung. 	Lysten og hemmeligheten, luftfartøy, 1990-1999	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000068	Animals in Motion	Bøker	Fotobøker			1	Sikker	1899		Sikker	London	Storbritannia	Europa	Muybridge, Eadweard	31	25.1			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 3	Venstre			London: Chapman & Hall, LD., 1899. Fotografiske bevegelsesstudier av Eadweard Muybridge.	Lysten og hemmeligheten, film, 1890-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000069	Schönheit im Olympischen Kampf	Bøker	Fotobøker			1	Sikker	1937		Sikker	Berlin	Tyskland	Europa	Riefenstahl, Leni	23.3	30.9			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 2	Midten			Berlin: Im Deutschen Verlag, 1937. 	Lysten og hemmeligheten, 1930-1939	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000070	12 Million Black Voices. A Folk History of the Negro in The United States	Bøker	Fotobøker	Bøker	Etnografika	1	Sikker	1941		Sikker	New York	USA	Nord-Amerika	Wright, Richard	17.5	26			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 3	Høyre			New York: The Viking Press, 1941. Tekst av av Richard Wright. Fotografier av Dorothea Lange, Walker Evans, Jack Delano m.fl. 	Lysten og hemmeligheten, dokumentar, 1940-1949	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000071	The New Vision: Fundamentals of Design Painting Sculpture Architecture	Bøker	Kunstbøker			1	Sikker	1934		Sikker	London	Storbritannia	Europa	Moholy-Nagy, László	19	25			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 3	Høyre			London: Faber & Faber Ltd., 1934. Bind 1 i serien "The New Vision: New Bauhaus Books".  	Lysten og hemmeligheten, kunstteori, 1930-1939	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000072	The Street Markets of London	Bøker	Fotobøker			1	Sikker	1936		Sikker	London	Storbritannia	Europa	Benedetta, Mary	14	21.6			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 3	Høyre			London: John Miles Ltd., 1936. Tekst av Mary Benedetta. Fotografier av László Moholy-Nagy.	Lysten og hemmeligheten, 1930-1939	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000040	The Great Movies Live. An Affectionate Recreation of the Silver Screen's Magic and Romance	Bøker	Pop-up			1	Sikker	1987		Sikker	London	Storbritannia	Europa	Jakubowski, Maxim & Meer, Ron van der	20	27.6			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 3	Høyre	IKKE merket  (merkes m. tusj)		London: Ebury Press, 1987. Pop-up-bok med motiver fra kjente spillefilmer. Opprinnelig spilles filmmusikk fra en innebygget spiller når boka åpnes.	Lysten og hemmeligheten, film, 1930-1939	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000055	Håndskrevet bibel	Bøker	Kalligrafiske			1	Usikker			Sikker		Etiopia	Afrika	Ukjent	12.5	17			Håndskrift på pergament, innbundet.		Magasinet	Reol A1	Hylle 2	Venstre, i kasse	IKKE merket (merkes m. tusj)		Etiopia, ukjent år. Håndskrevet, koptisk bibel med tegnede illustrasjoner. Enkelte sider er reparert med nål og tråd.	Lysten og hemmeligheten, religiøse tekster, manuskripter	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000056	Håndskrevet bibel i ransel	Bøker	Kalligrafiske	Bøker	Odde bøker	2	Usikker			Sikker		Etiopia	Afrika	Ukjent	14	16	9		Håndskrift på pergament, innbundet. Ransel i lær.		Magasinet	Reol A1	Hylle 2	Venstre, i kasse	IKKE merket (merkes m. tusj)		Etiopia, ukjent år. Håndskrevet bibel med tilhørende ransel i lær. 	Lysten og hemmeligheten, religiøse tekster, manuskripter	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000057	Poésie de mots inconnus	Bøker	Artist's books			0	Sikker	1949		Sikker	Paris	Frankrike	Europa	Iliazd (Zdanevich, Il'ia)	14	17.5			Boktrykk, tresnitt, linoleumssnitt, etsning, koldnålsradering, akvatint og litografi på papir. Omslag i pregtrykket pergament.		Magasinet	Reol A1	Hylle 2	Venstre, i kasse	IKKE merket (avklare hvor)		Paris: Le Degré 41, 1949. Bokproduksjon av Iliazd (eg. Ilia Zdanevich). Fem løse bøker med med 26 originale trykk og 26 dikt av forskjellige kunstnere. Med Fernand Léger, Oscar Domínguez, Albert Gleizes, Georges Braque, Alberto Magnelli, Camille Bryen, Marc Chagall, Serge Férat, Alberto Giacometti, Jean Arp, Henri Laurens, Jacques Villon, André Masson, Henri Matisse, Jean Metzinger, Joan Miró, Pablo Picasso, Léopold Survage, Sophie Taeuber-Arp, Edgard Tytgat og Raoul Hausmann. Falsede, ubundne sider i løse omslag. Tilhørende futteral i pergament.	Lysten og hemmeligheten, originalgrafikk, 1940-1949	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000073	Die Gezeichneten	Bøker	Artist's books				Sikker	1930		Sikker	Berlin	Tyskland	Europa	Grosz, George	20	28.1									IKKE merket			Lysten og hemmeligheten, 	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000074	Krigsfibel	Bøker	Fotobøker				Sikker	1968		Sikker	Berlin	Tyskland	Europa	Brecht, Bertolt	24.3	29.4									IKKE merket			Lysten og hemmeligheten, 	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000075	Flowers and Pictures of The Holy Land	Foto/film	Fotoalbum	Bøker	Samlealbum	1	Usikker	1930	1939	Sikker	Jerusalem	Israel	Asia	Ukjent	27.5	20.8			Fotografi og tørkede blomster montert på kartong, innbundet.		Magasinet	Reol A2	Hylle 3	Høyre			Jerusalem, antatt 1930-tallet. Suveniralbum bestående av fotografier og innklebede markblomster fra Det hellige land.	Lysten og hemmeligheten, botanikk, 1930-1939	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000076	Le Gali Matias Album	Bøker	Odde bøker	Bøker	Samlealbum	2	Sikker	1875		Sikker		Storbritannia	Europa	Ukjent	27.5	33.3			Collage og papirklipp på papir, innbundet.		Magasinet	Reol A2	Hylle 2	Venstre			England, 1875. Privat samlealbum.	Lysten og hemmeligheten, collage, papirklipp, samling, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000077	Frimerkealbum	Grafikk	Hverdagsgrafikk	Bøker	Samlealbum	1	Usikker			Sikker		Norge	Europa	Ukjent	16.6	21.4			Trykk på papir.		Magasinet	Reol A1	Hylle 2	Venstre, i kasse			Privat frimerkealbum med engelske frimerker. Samlet i album med plastlommer.	Lysten og hemmeligheten, samling, kobberstikk	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000078_A	The Octavo Nature-printed British Ferns: being figures and descriptions of the species an varieties of ferns found in the United Kingdom. Bind 1	Bøker	Illustrerte			1	Sikker	1859		Sikker	London	Storbritannia	Europa	Moore, Thomas	16	25			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 3	Midten			London: Bradbury and Evans, 1859. Bind 1. Illustrasjoner i naturtrykk av Henry Bradbury.	Lysten og hemmeligheten, botanikk, originalgrafikk, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000078_B	The Octavo Nature-printed British Ferns: being figures and descriptions of the species an varieties of ferns found in the United Kingdom. Bind 2	Bøker	Illustrerte			1	Sikker	1860		Sikker	London	Storbritannia	Europa	Moore, Thomas	16	25			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 3	Midten			London: Bradbury and Evans, 1860. Bind 2. Illustrasjoner i naturtrykk av Henry Bradbury.	Lysten og hemmeligheten, botanikk, originalgrafikk, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000079	Brevkortalbum	Postkort	Andre	Bøker	Samlealbum	1	Usikker	1900	1909	Sikker		Norge	Europa	Ukjent	20	28.4			Trykk på kartong.		Magasinet	Reol A2	Hylle 2	Midten			Privat samlealbum med postkort. 	Lysten og hemmeligheten, samling, 1900-1909	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000080	Schwarze Wollfarbstoffe	Bøker	Prøvebøker			1	Sikker	1922				Tyskland	Europa	Farbwerke vorm. Meister Lucius & Brüning	18.6	26.5			Trykk og fastmonterte tekstilprøver på papir, innbundet.		Magasinet	Reol A2	Hylle 3	Venstre			Hoechst am Main: Farbwerke vorm. Meister Lucius & Brüning, 1922. Stoffprøvebok med originale tekstilprøver.	Lysten og hemmeligheten, ARKIV, tekstil, prøve, bøker, Tyskland, 1920-1929	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000081	Sanghefte fra frigjøringen	Ephemera	Hefter & fanziner																						IKKE merket		Drammen 1945. Sanghefte fra frigjøringen med kamuflert fedrelandssang fra krigsårene.	Lysten og hemmeligheten, krig, 1940-1949	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000082	Oppgjør i St. Louis	Bøker	Skjønnlitteratur			1	Sikker	1978		Sikker	Oslo	Norge	Europa	Pendleton, Don	10.6	17.5			Trykk på papir, heftet. Skutt med luftgevær.		Magasinet	Reol A1	Hylle 2	Venstre, i kasse			Oslo: Zenith forlag, 1978.	Lysten og hemmeligheten, masseproduksjon, 1970-1979	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000083	Forskriftstavle	Grafikk	Høytrykk	Typografi			Sikker	1827		Sikker	Budalen	Norge	Europa	Budalsplads, John H.	32	40			Tresnitt på papir.						IKKE merket		Montert i glass og ramme	Lysten og hemmeligheten, typografi, alfabet, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000084	La Typographie	Bøker	Typografiske	Bøker	Fotobøker	1	Sikker	1930		Sikker	Paris	Frankrike	Europa	Valotaire, Marcel	20	26			Trykk på papir.		Magasinet	Reol A1	Hylle 1	Høyre, liggende			Paris: Henry Babou, 1930. Nr.  589 av 1000. Første bind i serien "La technique du livre et des arts graphiques". Illustrert med fotografier av Jacques Evers. Ubundne sider i omslag.	Lysten og hemmeligheten, 1930-1939	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000085	Ivrisconsvlto ac senatvs Veneti a secretis magno	Bøker	Inkunabler				Sikker	1513		Sikker	Venezia	Italia	Europa	Manutius, Aldus & Faseolo, Francisco	20.5	31.2									IKKE merket		Venezia 1513.	Lysten og hemmeligheten, 1500-1599	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000087	The Holy Bible	Bøker	Typografiske			1	Sikker	1763		Sikker	Cambridge	Storbritannia	Europa	Baskerville, John (typo.)	32.6	51.2	9.5		Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 1	Venstre, liggende			Cambridge 1763. Typografi og skriftsnitt av av John Baskerville.	Lysten og hemmeligheten, ARKIV, typografi, religiøse tekster, 1700-1799	"Lysten og hemmeligheten", G.G., Pax forlag, 2004., "ARKIV", G.G., Pax Forlag, 2010.
GA_LH_000088	De Sublimi	Bøker	Typografiske			1	Sikker	1793		Sikker	Parma	Italia	Europa	Bodoni, Giambattista (typo.) & Longinus, Dionysios	29.5	43.5			Trykk på papir, innbundet.		Magasinet	Reol A1	Hylle 1	Høyre, liggende			Parmae: In aedibus Palatinis, 1793. Typografi og skriftsnitt av Giambattista Bodoni.	Lysten og hemmeligheten, typografi, 1700-1799	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000089	Håndskrift	Bøker	Arabiske & orientalske	Bøker	Kalligrafiske	2	Sikker	1930	1939	Sikker		Japan	Asia	Ukjent	20.3	28.9			Håndskrift på papir, innbundet.		Magasinet	Reol A1	Hylle 2	Høyre, i kasse			Japan 1930-tallet. Håndskrevet øvelsesbok i sang.	Lysten og hemmeligheten, kalligrafi, lærebøker, manuskripter, 1930-1939	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000090	Rolf Nesch	Bøker	Utstillingskataloger			0	Sikker	1958		Sikker	Oslo	Norge	Europa	Askeland, Jan	19.3	25.1			Trykk på papir, heftet.		Magasinet	Reol A2	Hylle 3	Høyre			Oslo: Det Norske Studentersamfunds kulturutvalg, 1958. Produsert i forbindelse med utstilling i Oslo Kunstforening. Omslag i pregtrykk av Rolf Nesch.	Lysten og hemmeligheten, 1950-1959	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000091	Under Milk Wood	Bøker	Skjønnlitteratur			1	Sikker	1954		Sikker	London	Storbritannia	Europa	Dylan, Thomas	13	18.8			Trykk på papir, innbundet.		Magasinet	Reol A1	Hylle 2	Venstre, i kasse			London: J.M. Dent & Sons Ltd., 1954. Hørespill av Dylan Thomas.	Lysten og hemmeligheten, bokomslag, 1950-1959	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000092	Art	Bøker	Kunstbøker			2	Sikker	1929		Sikker	Paris	Frankrike	Europa	Ozenfant, Amédée	15.7	24.4			Trykk på papir, heftet.		Magasinet	Reol A2	Hylle 3	Midten			Paris: Jean Budry & Cie, 1929. 	Lysten og hemmeligheten, bokomslag, 1920-1929	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000093	Pierre à Feu. Les Miroirs Profonds	Bøker	Artist's books			0	Sikker	1947		Sikker	Paris	Frankrike	Europa	Matisse, Henri	20.8	24			Trykk på papir, heftet.		Magasinet	Reol A2	Hylle 3	Høyre			Paris: Maeght, 1947. Med to originale trykk av Henri Matisse, derav ett tresnitt og ett linoleumssnitt. Tilhørende omslag og futteral i papp.	Lysten og hemmeligheten, collage, originalgrafikk, 1940-1947	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000094	1939-1945: We have not forgotten	Bøker	Fotobøker			1	Sikker	1959		Sikker	Warzawa	Polen	Europa	Wrzos-Glinka, Stanislaw (red.) & Mazur, Tadeusz (red.) & Tomaszewski, Jerzy (red.) 	22.6	32.4			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 2	Høyre			Warzawa 1959. Fotobok med bilder fra 2. verdenskrig.	Lysten og hemmeligheten, krig, dokumentar, 1950-1959	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000095	Oslo illustrerte	Magasiner	Andre				Sikker	1928		Sikker	Oslo	Norge	Europa		26.8	34									IKKE merket		Oslo 1928. Nr. 28.	Lysten og hemmeligheten, 1920-1929	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000096	Aus meiner Schublade. Album von Olaf Gulbransson	Bøker	Artist's books	Bøker	Bildebøker	1	Usikker	1912		Usikker	München	Tyskland	Europa	Gulbransson, Olaf Leonhard	29.9	40.2			Trykk på papir, innbundet. 		Magasinet	Reol A1	Hylle 2	Høyre, liggende			München: Verlag Albert Langen, ca. 1912. Illustrasjoner av Olaf Gulbransson.	Lysten og hemmeligheten, tegneserier, 1910-1919	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000097	The Machine: as seen at the end og the mechanical age	Bøker	Kataloger			0	Sikker	1968		Sikker	New York	USA	Nord-Amerika	Hultén, K.G. Pontus	21.6	24.6			Trykk på papir, innbundet. Omslag i metall		Magasinet	Reol A2	Hylle 3	Høyre			New York: The Museum of Modern Art, 1968.  Katalog til utstillingen "The Maschine: as seen at the end of the mechanical age".	Lysten og hemmeligheten, pregtrykk, bokomslag, 1960-1969	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000098	Paul Klee	Bøker	Kunstbøker			1	Sikker	1954		Sikker	Stuttgart	Tyskland	Europa	Grohmann, Will	21.3	30.1			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 2	Høyre			Stuttgart: W. Kohlhammer, 1954. Kunstnermonografi. Illustrert med et utvalg av kunstnerens arbeider.	Lysten og hemmeligheten, monografi, 1950-1959	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000099	Derrière le Miroir: L'atelier d'Alberto Giacometti	Magasiner	Derriere le Miroir			1	Sikker	1957		Sikker	Paris	Frankrike	Europa	Genet, Jean	28	38			Trykk på papir.		Magasinet	Reol A1	Hylle 1	Høyre, liggende			Paris: A. Maeght, 1957. Nr. 98 av magasinet "Derrière le miroir". Med originale litografier av Alberto Giacometti. Tekst av Jean Genet. Ubundne sider i omslag.	Lysten og hemmeligheten, 1950-1959	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000100	Det var en gang	Bøker	Bildebøker	Bøker	Artist's books	1	Sikker	1934		Sikker	Oslo	Norge	Europa	Gulbransson, Olaf Leonhard	21	27.6			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 2	Høyre			Oslo: Gyldendal Norsk Forlag, 1934. Tekst og tegninger Olaf Gulbransson.	Lysten og hemmeligheten, tegneserier, 1930-1919	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000101	Die Kunst des Radierens	Bøker	Grafikk	Bøker	Lærebøker	1	Sikker	1908		Sikker	Berlin	Tyskland	Europa	Struck, Hermann	18.8	23.6			Trykk på papir, innbundet.		Magasinet	Reol A1	Hylle 2	Venstre, i kasse			Berlin: Paul Cassirer, 1908. Fullstendig tittel: "Die Kunst des Radierens. Ein handbuch von Herman Struck". Med originale raderinger av Edvard Munch, Anders Zorn, Max Liebermann, Paul Baum og Hermann Struck.	Lysten og hemmeligheten, originalgrafikk, lærebøker, 1900-1909	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
